@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-N10-R72-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1}

@data
3645,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3646,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3647,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3648,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3649,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3650,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3651,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3652,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3653,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3654,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3655,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3656,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3657,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3658,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3659,5.888973,18.203854,19.243084,0,3.464102,12.124356,-8.660254,-12.124356,1.03923,-27.903339,0,cluster1
3660,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3661,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3662,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3663,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3664,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3665,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3666,3.464102,0,0,0,1.732051,6.928203,-5.196152,-6.928203,0,-5.196152,0,cluster1
3667,9.699485,-4.156922,0,0,6.928203,13.856406,-6.928203,-13.856406,4.156922,-6.928203,0,cluster1
3668,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3669,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3670,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3671,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3672,44.363017,-8.083481,0,0,-10.877279,42.054194,-3.464102,-42.054194,-16.650204,-3.464102,0,cluster1
3673,10.392305,-3.464102,0,0,6.928203,10.392305,-3.464102,-39.248271,3.464102,-3.464102,0,cluster1
3674,3.464102,13.319471,13.319471,0,1.732051,12.124356,-10.392305,-25.443826,13.319471,-37.031246,0,cluster1
3675,38.105118,0,0,0,-32.908965,43.30127,-6.928203,-8.660254,-34.641016,-6.928203,0,cluster1
3676,5.442104,-1.4861,0,0,3.464102,13.856406,-10.392305,-13.856406,1.4861,-10.392305,0,cluster1
3677,62.355561,-48.079998,-0.762102,-0.762102,57.157677,688.594119,-632.960647,-687.797376,51.163049,-631.436442,0,cluster1
3678,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3679,8.558063,0,-5.093961,0,1.732051,6.928203,-5.196152,-12.022165,0,-5.196152,0,cluster0
3680,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3681,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3682,3.464102,0,0,0,1.732051,6.928203,-5.196152,-6.928203,0,-5.196152,0,cluster1
3683,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3684,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3685,3.464102,0,0,0,1.732051,6.928203,-5.196152,-6.928203,0,-5.196152,0,cluster1
3686,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3687,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3688,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3689,10.392305,-3.464102,0,0,6.928203,10.392305,-3.464102,-10.392305,3.464102,-3.464102,0,cluster1
3690,12.176317,1.784012,4.555294,0,5.196152,24.248711,-32.71844,-33.359299,2.771281,-9.941972,0,cluster1
3691,34.83847,-32.8622,-2.610201,-2.113102,33.584465,836.615181,-805.663433,-839.275611,33.868521,-807.516728,0,cluster0
3692,22.994707,-17.327436,-1.870615,-3.117691,20.78461,91.03659,-72.122596,-89.789514,16.703898,-76.487364,0,cluster1
3693,72.763454,-9.093267,22.793789,-0.54906,52.446498,3551.708745,-3499.989708,-3552.500292,30.610534,-3522.298522,0,cluster1
3694,11.116302,-2.958343,-2.036892,-3.211222,7.181083,69.282032,-60.639099,-67.820181,13.16705,-58.602207,0,cluster1
3695,65.838715,-60.829624,-0.038105,-0.779423,63.826072,471.11782,-407.03194,-472.212476,63.947316,-409.647336,0,cluster1
3696,29.484701,-31.298158,-4.058195,0,29.3063,68.987584,-39.698605,-73.045779,29.410223,-45.32777,0,cluster1
3697,33.925679,-28.424686,-0.273664,-1.056551,29.444864,249.796367,-218.238402,-247.037211,25.10088,-218.238402,0,cluster1
3698,28.277461,-4.673073,5.016019,0.448601,14.313668,263.150479,-241.378601,-268.067771,7.809817,-256.665681,0,cluster1
3699,10.253741,-5.054124,-2.161599,-0.917987,3.360179,69.282032,-64.08588,-68.689671,2.300163,-65.921854,0,cluster1
3700,4.969254,0,-1.505152,-3.012036,1.732051,10.392305,-8.660254,-14.909493,-3.012036,-8.660254,0,cluster1
3701,101.058236,-80.439904,8.525154,-0.027713,96.499479,1608.988598,-1515.752303,-1613.336045,90.094355,-1525.219692,0,cluster1
3702,5.03334,-19.215372,3.325538,-6.95938,18.775431,83.277003,-67.82711,-86.910845,12.255992,-71.152647,0,cluster1
3703,20.78461,-13.856406,0,-1.101584,23.088237,31.176915,-13.856406,-32.278499,12.754822,-13.856406,0,cluster1
3704,29.761829,-21.68008,0,-0.769031,20.78461,48.497423,-32.649158,-54.202798,15.974705,-22.776468,0,cluster1
3705,13.047539,-7.737071,0,0,10.392305,42.175437,-29.444864,-37.4989,5.398802,-29.444864,0,cluster1
3706,61.697382,-51.96672,-0.200918,1.042695,59.014435,883.068784,-827.920286,-886.030591,50.425195,-829.648873,0,cluster1
3707,146.548819,-132.636987,0.446869,0.786351,141.983133,1784.168216,-1645.015254,-1786.795737,131.550991,-1646.948223,0,cluster1
3708,79.198023,-75.280124,-0.015588,-1.988394,79.400673,1220.887973,-1145.128071,-1223.726805,72.034261,-1146.25044,0,cluster1
3709,29.609409,-8.495709,6.928203,0,19.052559,76.210236,-53.693575,-79.674337,8.495709,-67.549981,0,cluster1
3710,12.708057,-7.201867,-0.441673,1.299038,11.691343,59.32274,-48.930435,-58.448055,5.902829,-50.229473,0,cluster1
3711,19.558318,-22.617119,-2.875204,-1.200311,23.244122,156.179021,-135.082642,-152.356385,19.234424,-138.685308,0,cluster1
3712,37.031246,-28.597891,4.744087,0.34641,34.519773,1362.015473,-1329.608802,-1363.174215,32.100098,-1333.540558,0,cluster1
3713,-0.571577,-8.054036,0,-8.054036,-2.286307,23.070917,-13.30215,-15.034201,-4.018358,-17.320508,0,cluster1
3714,62.083629,-59.127018,-0.088335,-3.342858,59.547907,219.970453,-159.071546,-218.742429,52.458623,-161.756225,0,cluster1
3715,34.128329,-18.418628,7.537885,1.020178,32.716708,510.123604,-478.046023,-506.72532,27.669512,-486.465522,0,cluster1
3716,28.89234,-23.367097,-0.297913,0,26.361813,221.702503,-195.721741,-222.381467,22.986046,-196.483844,0,cluster1
3717,33.002496,-20.24421,6.127996,1.153546,32.590268,351.104019,-319.199643,-347.068341,27.944908,-325.476595,0,cluster1
3718,5.681127,-4.693858,-0.710141,-0.727461,4.468691,99.159909,-92.508834,-92.664718,1.108513,-91.798693,0,cluster1
3719,62.090557,-61.376952,-1.196847,-2.823243,62.617101,6003.478625,-5942.99541,-6004.722237,60.228603,-5942.957305,0,cluster0
3720,3.464102,0,0,0,1.732051,6.928203,-5.196152,-6.928203,0,-5.196152,0,cluster1
3721,2.294967,-1.169134,0,0,1.732051,5.196152,2.71932,-0.181865,0,-3.464102,0,cluster1
3722,29.425811,-21.049613,-1.371784,-0.571577,25.980762,202.649944,-176.669182,-202.878575,22.192767,-177.812336,0,cluster1
3723,-1.351,0,0,0,-3.06573,16.922136,-10.392305,-2.511474,-4.797781,-10.392305,0,cluster1
3724,20.720524,-12.638775,0,0,11.033164,51.320665,-31.817773,-45.67418,6.992289,-34.641016,0,cluster1
3725,21.981457,-37.800277,-0.129904,-10.546457,29.637121,200.017227,-171.542312,-200.786258,32.396278,-167.678107,0,cluster1
3726,-19.364328,-36.684836,0,-28.978942,11.169996,24.248711,-15.588457,-21.73897,5.196152,-13.078716,0,cluster1
3727,-13.613919,-1.299038,0,0,3.464102,8.660254,-5.196152,10.58283,1.299038,-5.196152,0,cluster1
3728,2.151207,-15.761662,-0.107387,-8.209921,9.647523,119.511506,-109.119201,-119.618893,10.530869,-110.608765,0,cluster1
3729,146.93853,-136.282954,-2.404087,-0.994197,141.577833,1006.425442,-866.008083,-1005.498795,133.776676,-867.653532,0,cluster0
3730,19.592959,-9.747982,-2.182384,-4.382089,19.035238,100.095216,-67.931033,-89.148655,18.512159,-74.478185,0,cluster1
3731,29.912517,-21.771879,-3.325538,0.767299,22.51666,159.487238,-139.187603,-163.15399,14.77959,-142.51314,0,cluster1
3732,28.875019,-13.035414,-0.271932,-0.86949,11.171728,202.736547,-176.669182,-197.872948,5.890705,-179.284579,0,cluster1
3733,16.754127,-18.574513,-0.687624,-2.303628,17.320508,209.768673,-193.98969,-211.997823,15.508783,-194.751793,0,cluster1
3734,33.908359,-30.459846,-1.425478,-3.550704,31.176915,244.219164,-212.453352,-245.055744,28.086936,-213.042249,0,cluster1
3735,33.908359,-30.459846,-1.425478,-3.550704,31.176915,244.219164,-212.453352,-245.055744,28.086936,-213.042249,0,cluster1
3736,20.436467,-1.299038,5.457692,1.558846,17.493713,72.919339,-60.102163,-78.373567,18.446341,-63.219854,0,cluster1
3737,25.571998,-15.389271,3.223347,0,22.51666,216.523671,-197.436472,-217.57849,17.952707,-200.848612,0,cluster1
3738,131.966683,-123.580093,-0.398372,0,128.570131,358.136145,-231.956244,-357.864214,123.055282,-229.964386,0,cluster1
3739,26.947246,-8.126782,4.001037,1.489564,24.240051,175.422106,-157.374136,-186.316705,16.830338,-161.609001,0,cluster1
3740,57.022577,-47.000931,4.453103,0.275396,53.52037,812.331829,-759.712125,-811.597439,49.133085,-763.765124,0,cluster1
3741,8.270543,-2.589416,2.788602,0,7.724947,171.47303,-163.730763,-172.391017,9.049965,-165.601378,0,cluster1
3742,20.268459,-15.706237,-0.710141,-2.840563,17.632277,116.757545,-96.994845,-115.337263,18.5468,-96.994845,0,cluster1
3743,1.721659,-3.921363,-1.018446,-2.251666,2.71932,50.974255,-46.765372,-46.846778,0.788083,-46.765372,0,cluster1
3744,18.148428,-15.13466,-0.911059,-1.991858,15.588457,154.949265,-138.165693,-153.868466,13.541173,-138.962436,0,cluster1
3745,37.239092,-11.25833,0,0,-1.732051,43.30127,-10.392305,-25.980762,-6.062178,-10.392305,0,cluster1
3746,13.030218,-7.754391,0,-1.082532,11.076465,57.192318,-43.266629,-51.208082,7.754391,-44.349161,0,cluster1
3747,5.090497,-4.458299,-0.455529,1.299038,6.495191,33.341978,-28.145826,-31.199431,1.860223,-29.444864,0,cluster1
3748,53.693575,-3.464102,0,0,-36.373067,53.693575,-3.464102,-10.392305,-39.837169,-3.464102,0,cluster1
3749,81.288609,-68.003779,2.31402,0.046765,78.016765,708.893755,-634.259685,-713.229078,71.880109,-641.477141,0,cluster1
3750,79.681265,-54.33097,5.833547,0.176669,72.922803,861.504751,-791.027604,-872.750957,65.410899,-802.715483,0,cluster1
3751,27.198394,-25.91148,2.315752,-3.602666,29.952355,328.223628,-299.64479,-332.647286,25.281014,-304.004362,0,cluster1
3752,28.64812,-20.478037,-0.213042,0,25.980762,180.895386,-153.39042,-181.108429,22.764344,-156.438829,0,cluster1
3753,83.793154,-73.712618,-3.180045,-1.610807,78.704389,428.197601,-352.576262,-428.398519,68.273979,-361.01135,0,cluster1
3754,7.977826,-13.011166,-0.775959,-5.241186,11.535458,161.080725,-150.116843,-161.382102,6.626826,-150.68842,0,cluster1
3755,5.483673,-1.44453,0,0,3.464102,12.124356,-8.660254,-12.124356,1.44453,-8.660254,0,cluster1
3756,136.450963,-130.681501,0.330822,-1.905256,138.269616,545.890453,-410.496041,-544.109905,134.019163,-413.838899,0,cluster1
3757,11.893993,-12.55044,-2.771281,-1.004589,11.119766,252.60229,-243.491703,-249.848329,7.901616,-245.500881,0,cluster1
3758,8.738196,0,-0.840045,-4.43405,-2.701999,27.920659,-21.754558,-11.024503,-4.43405,-17.320508,0,cluster1
3759,18.732129,-10.123837,0,-0.647787,4.815101,41.950271,-25.599711,-38.752905,1.785744,-29.444864,0,cluster1
3760,13.277901,6.141852,0,10.184459,8.660254,27.712813,-29.237018,-27.712813,4.042607,-8.8681,0,cluster1
3761,3.464102,-3.845153,-3.845153,-3.845153,1.732051,36.182541,-36.373067,-36.182541,0,-40.21822,0,cluster1
3762,23.85034,-1.299038,0,0,3.464102,8.660254,-5.196152,-17.770841,1.299038,3.914435,0,cluster1
3763,15.242047,-9.006664,0,0,12.124356,31.176915,-23.607853,-31.176915,9.006664,-19.052559,0,cluster1
3764,20.027703,-14.77959,-0.495367,0,15.588457,71.014083,-58.560638,-71.50945,11.644578,-52.290614,0,cluster1
3765,53.499585,-57.351666,-13.856406,0,50.229473,81.406388,-41.569219,-84.87049,43.49526,-55.425626,0,cluster0
3766,3.464102,0,0,0,1.732051,5.196152,-3.464102,-5.196152,0,-3.464102,0,cluster1
3767,17.873032,-6.375679,0,0,15.051522,76.210236,-67.013046,-79.137401,9.302845,-61.158714,0,cluster1
3768,81.983161,-52.545225,4.555294,-0.699749,72.046385,570.797344,-497.202505,-573.402348,61.447967,-507.619058,0,cluster1
3769,7.536153,-7.002681,-0.699749,0,6.928203,32.908965,-25.980762,-29.330548,4.872259,-23.85034,0,cluster1
3770,17.732736,-12.973061,-0.412228,-2.992984,13.856406,89.183296,-75.32689,-84.846241,9.980077,-70.165378,0,cluster1
3771,54.059038,-44.148243,4.572614,-0.176669,51.961524,139.152962,-88.334591,-146.205873,48.544188,-92.907205,0,cluster1
3772,24.518911,-18.233299,0.289252,-0.673768,22.118289,299.64479,-278.721616,-300.935168,18.645527,-279.119988,0,cluster1
3773,14.646222,0.498831,-2.941022,-2.130422,-0.796743,33.307337,-31.990978,-36.26568,1.631592,-21.304225,0,cluster1
3774,-4.537973,-5.923614,-4.156922,3.74989,1.385641,47.458192,-40.529989,-39.55138,6.902222,-46.072551,0,cluster1
3775,44.130923,-36.312445,3.088247,0,41.811706,1141.923777,-1100.493122,-1141.024843,37.85397,-1102.363736,0,cluster1
3776,114.933695,-100.381005,3.962932,-1.063479,108.945996,943.794485,-835.194899,-941.795698,101.950243,-841.135834,0,cluster1
3777,13.627776,-4.702518,-2.551311,-4.158654,5.005627,46.765372,-45.604898,-49.630184,4.389017,-35.992016,0,cluster1
3778,9.621542,-4.234864,0,-0.581969,10.392305,72.746134,-62.353829,-73.328103,3.652895,-65.817931,0,cluster1
3779,44.149975,-35.560735,3.687536,0.017321,41.967591,1247.457633,-1206.11358,-1246.750956,37.724067,-1208.590413,0,cluster1
3780,8.901009,-9.528011,2.407551,0,9.456997,187.355936,-178.401233,-186.62501,7.851386,-179.371182,0,cluster1
3781,48.734714,-51.660147,-2.204901,0,49.10364,60.621778,-4.001037,-63.928263,35.507042,-4.001037,0,cluster1
3782,15.849997,-9.275132,-4.340519,-1.835974,12.228279,50.229473,-38.001195,-49.062071,5.603184,-41.673142,0,cluster1
3783,16.84939,-9.917723,-6.952452,-5.958255,6.928203,20.78461,-13.856406,-21.778807,3.959468,-13.856406,0,cluster0
3784,9.964488,-4.801245,2.554775,0,8.660254,85.2169,-77.942286,-85.433406,6.186885,-79.327927,0,cluster1
3785,12.765214,-9.231831,1.905256,0,13.856406,97.601063,-87.555168,-98.704379,12.891654,-90.413052,0,cluster1
3786,7.274613,-5.12687,0,2.009179,5.196152,18.775431,-17.597636,-18.775431,1.108513,-17.597636,0,cluster1
3787,9.896938,-7.163762,0,-3.204294,10.132497,20.78461,-13.856406,-17.580316,7.163762,-10.652112,0,cluster1
3788,32.320068,14.427983,-14.427983,-14.427983,16.160034,-10.963882,-16.160034,-17.892085,0,12.695932,0,cluster0
3789,12.453445,-6.226723,2.294967,0.294449,11.223689,352.16057,-341.802906,-353.745397,11.007183,-343.62156,0,cluster1
3790,24.461754,-17.800286,1.385641,-1.153546,22.766076,74.824595,-53.693575,-77.363781,23.360169,-54.847121,0,cluster1
3791,9.772231,-5.850868,-1.766692,-1.766692,6.928203,39.837169,-32.908965,-38.070477,7.617559,-31.142274,0,cluster1
3792,17.800286,-18.418628,-0.711873,-2.598076,17.320508,193.123665,-176.669182,-194.701563,14.954527,-177.535208,0,cluster1
3793,17.341293,-2.830171,3.384427,0,16.974098,65.471521,-50.575884,-74.557859,15.300937,-56.811266,0,cluster1
3794,97.426126,-90.785443,2.33134,-0.969948,95.262794,329.089653,-233.341885,-333.050854,97.258117,-241.673049,0,cluster1
3795,-11.547583,-15.011684,0,-10.392305,6.928203,20.78461,-13.856406,-10.392305,4.61938,-13.856406,0,cluster1
3796,1.564042,-12.718449,-7.146442,-6.529832,5.196152,29.444864,-24.248711,-26.822539,-3.580149,-27.504967,0,cluster0
3797,84.910327,-75.41176,-0.107387,-0.325626,80.540363,311.769145,-231.228783,-311.336133,75.95216,-231.228783,0,cluster1
3798,47.823655,-40.995911,-1.229756,0,46.263077,126.439709,-80.176632,-123.962876,39.766154,-82.636144,0,cluster1
3799,96.315881,-90.847797,0.538668,0.555988,93.530744,289.252485,-197.609677,-288.798688,91.369144,-194.457344,0,cluster1
3800,37.164614,-27.392384,3.962932,-0.242487,35.12599,728.465929,-696.007297,-728.538675,30.873806,-698.761257,0,cluster1
3801,-0.277128,-2.424871,0,0,5.196152,13.856406,-8.660254,-5.611845,2.424871,-8.660254,0,cluster1
3802,84.534472,-74.919858,-4.453103,-1.827314,77.942286,425.149191,-350.740289,-426.216135,66.077738,-360.387812,0,cluster0
3803,29.250874,-15.782447,0,0,22.51666,60.621778,-47.718,-60.621778,15.782447,-38.105118,0,cluster1
3804,25.597979,-22.291494,-2.752229,-2.509742,25.980762,87.139476,-58.889727,-74.232234,19.781752,-58.889727,0,cluster1
3805,30.276248,-22.385025,-0.699749,-4.631504,25.980762,50.697127,-16.852854,-40.301358,21.685276,-20.78461,0,cluster1
3806,4.957129,0,-1.493028,-1.493028,1.732051,5.196152,-3.464102,-8.182208,-1.493028,-3.464102,0,cluster1
3807,18.532944,-8.481853,-6.126264,0,-0.051962,29.444864,-19.000597,-30.323013,-2.014375,-29.496825,0,cluster0
3808,32.23693,-27.778631,0,-2.412747,30.570697,149.562587,-120.117724,-154.405401,25.204803,-120.117724,0,cluster1
3809,26.470932,-18.146696,-5.196152,-1.830778,23.058792,148.523357,-126.231863,-141.919047,19.428414,-122.225629,0,cluster0
3810,33.28482,-21.292101,-7.066767,-3.429461,29.479505,208.98925,-179.527066,-201.350906,30.229483,-174.937132,0,cluster0
3811,3.464102,0,-10.184459,0,1.732051,17.320508,-25.772916,-7.136049,-10.184459,-15.588457,0,cluster0
3812,16.385201,-5.546027,5.088765,1.03923,14.549227,119.511506,-104.962279,-118.631624,13.911832,-109.171162,0,cluster1
3813,16.965438,-17.112662,0.580237,0,18.117251,126.578273,-110.054508,-126.794779,16.298598,-114.038225,0,cluster1
3814,12.574689,0,0,0,1.732051,12.124356,-19.502892,-21.234943,0,-1.281718,0,cluster1
3815,7.794229,-2.598076,0,0,5.196152,10.392305,-5.196152,-10.392305,2.598076,-5.196152,0,cluster1
3816,24.780451,-16.958509,-0.273664,0,22.51666,224.456464,-204.087547,-224.712808,19.088932,-205.507828,0,cluster1
3817,24.986565,-5.268899,5.442104,1.712998,19.535801,133.385233,-112.583302,-140.987204,12.647435,-121.210648,0,cluster1
3818,10.77682,-11.388234,-2.523598,-1.160474,6.339306,55.997203,-47.336949,-56.402502,6.543688,-51.978845,0,cluster1
3819,14.493801,-9.032645,-0.559452,-0.433013,11.691343,235.991923,-224.733592,-235.252337,8.582312,-224.30058,0,cluster1
3820,29.067277,-3.252791,9.249151,-4.233132,30.390563,39.265592,-32.337389,-68.102506,20.23555,-34.266893,0,cluster1
3821,35.546879,-30.918839,0.66684,-0.341214,34.329247,2049.016105,-2016.418909,-2049.844026,32.261178,-2020.073536,0,cluster0
3822,20.213033,5.594524,-11.154407,-11.154407,12.903779,2.684679,-23.296083,-19.450931,0,-6.529832,0,cluster0
3823,49.037822,-41.325,4.605523,-0.34641,47.111782,995.929214,-949.856663,-995.082242,43.00509,-952.870431,0,cluster1
3824,25.899356,-13.028486,1.532865,0,21.408148,138.564065,-114.800328,-144.097967,15.384075,-121.867095,0,cluster1
3825,22.374632,-10.568974,7.690306,0,19.831982,184.376808,-164.544827,-188.204641,19.194587,-174.157709,0,cluster1
3826,87.551704,-73.378332,-2.197972,-2.443924,83.772369,678.548224,-600.34613,-682.55619,76.785276,-599.608277,0,cluster1
3827,11.085125,-1.558846,0,-4.676537,3.983717,24.248711,-15.588457,-28.925248,10.91192,-20.264994,0,cluster1
3828,22.781664,-2.887329,-5.092229,-5.092229,0.103923,32.805042,-17.424431,-27.712813,-2.204901,-22.51666,0,cluster0
3829,15.079234,-10.6244,2.424871,-1.939897,12.124356,166.069031,-155.399598,-168.493903,10.6244,-158.309444,0,cluster1
3830,26.056972,-12.337398,0.334286,1.110245,20.924906,188.031436,-164.371622,-190.397417,14.242654,-168.994465,0,cluster1
3831,77.37937,-67.099648,-0.510955,0,68.242802,134.407143,-55.668113,-124.387229,62.596316,-57.157677,0,cluster1
3832,19.883943,-12.779071,-0.931843,-0.093531,15.588457,186.507231,-170.918774,-187.910192,11.753697,-172.027286,0,cluster1
3833,13.035414,-4.217544,-0.694552,-1.581362,5.577204,63.704829,-55.425626,-61.927745,3.987181,-56.776625,0,cluster1
