@relation spambase-weka.filters.unsupervised.attribute.RandomProjection-N20-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute K17 numeric
@attribute K18 numeric
@attribute K19 numeric
@attribute K20 numeric
@attribute Class {1,0}
@attribute Cluster {cluster0,cluster1}

@data
3369,-4.503332,1.506884,-4.986574,0.989001,-18.794483,15.88637,-10.996791,7.465139,-3.985449,156.686512,-1.454923,154.602855,158.117186,165.081762,151.641048,159.123508,-168.095531,-28.267069,-128.814351,2.979127,0,cluster1
3370,0,-8.244562,-1.117173,7.127389,-0.614878,0,-9.361735,0,-7.127389,20.983796,8.244562,7.343895,24.950192,7.343895,23.833019,15.588457,-7.343895,14.757073,-4.494672,8.244562,0,cluster1
3371,0,2.875204,-4.324931,-1.449727,-15.870782,10.757768,-4.324931,2.875204,1.449727,116.695191,2.875204,124.707658,126.157385,124.707658,124.707658,121.832454,-124.707658,-17.320508,-103.062219,2.875204,0,cluster1
3372,5.856064,0.327358,-0.398372,-3.635575,-41.92429,32.249054,-1.316359,0.010392,-7.465139,248.104154,-0.398372,255.357983,257.523046,252.851705,251.805546,256.03175,-255.131084,-36.123652,-209.172848,-3.661555,0,cluster1
3373,0,0,0,0,-1.732051,0,-7.205331,0,0,10.392305,7.205331,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,-1.732051,-3.186973,0,0,cluster1
3374,-0.207846,1.177795,-0.5404,-1.915648,-54.767447,46.760176,1.434138,2.740104,-0.82792,942.663456,-0.284056,951.883162,951.858914,951.793096,950.660334,950.663799,-951.865842,-55.526085,-894.891763,1.752835,0,cluster1
3375,0,0.796743,-0.483242,-1.406425,-54.822872,45.797155,0.313501,2.081925,0.08487,865.824486,0.1351,876.088619,876.473134,875.013015,873.861202,874.386013,-875.274555,-55.425626,-818.740417,2.23781,0,cluster1
3376,0,0,0,0,-1.732051,0,-34.641016,0,0,6.928203,34.641016,8.660254,8.660254,8.660254,8.660254,8.660254,-8.660254,-1.732051,27.712813,0,0,cluster0
3377,0,0,0,-11.535458,-1.732051,0,-11.535458,0,-11.535458,19.052559,0,20.78461,20.78461,20.78461,9.249151,32.320068,-20.78461,9.803408,-19.052559,0,0,cluster1
3378,0,0,0,0,-11.60474,-9.824192,-6.408588,-12.817176,0,9.228367,12.817176,30.657299,30.657299,24.248711,24.248711,17.840123,-11.431535,-5.196152,-25.461147,6.408588,0,cluster1
3379,6.166101,-2.06114,1.02191,-1.03923,-9.041305,2.286307,0,0,-7.205331,63.185213,0,63.75679,72.001352,68.900981,65.9946,68.05574,-65.9946,-8.864636,-51.455765,-4.10496,0,cluster1
3380,-0.779423,-0.311769,-0.592361,-2.014375,-68.904445,60.585405,0.931843,2.256862,-0.931843,1157.276675,0.48151,1166.58818,1165.987159,1165.767188,1163.972784,1165.928269,-1166.882629,-69.948872,-1095.650308,1.22456,0,cluster1
3381,-0.727461,1.03923,-0.533472,-1.158742,-146.888301,138.693968,1.23322,2.223953,-1.302502,2455.93373,0.015588,2465.331837,2464.775849,2465.394191,2463.272429,2464.983695,-2466.492312,-147.754326,-2316.92626,-0.12644,0,cluster1
3382,-0.588897,1.472243,-0.805404,-1.988394,-80.937002,74.03478,1.532865,2.459512,-0.961288,1230.237583,0.178401,1239.438237,1238.949799,1239.985565,1237.167519,1238.393811,-1240.771917,-81.894826,-1156.180287,-0.019053,0,cluster1
3383,0,-9.093267,1.004589,3.171385,-3.914435,4.990038,1.004589,1.004589,-2.009179,78.583145,-2.856152,71.58566,77.507542,80.678927,85.596219,80.836543,-77.613197,0.155885,-73.750723,6.926471,0,cluster1
3384,-3.135012,-1.922576,0.228631,-1.477439,-41.993572,36.393852,6.67186,0.628734,-6.031001,993.791864,-0.077942,996.500791,998.463205,997.708031,997.063708,996.405528,-1000.328623,-45.703625,-954.652712,2.428335,0,cluster1
3385,0,-10.184459,0,0,-15.588457,11.878404,0,0,0,22.270709,0,15.796303,25.980762,25.980762,38.067013,27.882554,-17.698095,-3.502207,-8.490513,10.184459,0,cluster1
3386,-3.602666,-3.602666,-3.602666,3.602666,-10.392305,10.917116,-3.602666,3.602666,-3.602666,83.66325,-10.807997,75.933107,83.138439,86.741104,79.835418,87.040749,-97.848746,-13.695326,-76.049155,0,0,cluster1
3387,-2.580756,2.563435,-0.947432,0.334286,-15.957384,3.382695,-0.947432,10.480639,-8.041912,224.882549,-3.652895,231.644475,228.746754,235.489628,220.249313,229.063719,-236.788666,-27.420096,-207.331678,3.862473,0,cluster1
3388,0,-17.320508,0,0,-13.856406,5.629165,17.320508,0,-17.320508,24.681724,0,32.908965,32.908965,32.908965,32.908965,32.908965,-32.908965,-13.856406,-19.052559,0,0,cluster1
3389,2.182384,0,0,-2.182384,-3.013768,-1.371784,0,0,-4.364768,22.045543,0,24.248711,28.613479,26.431095,22.374632,26.7394,-26.7394,-4.887847,-16.56187,-2.182384,0,cluster1
3390,-9.612882,0,-4.797781,0,-14.254778,11.03836,4.815101,4.797781,-4.815101,37.019122,0,40.23554,40.23554,49.831102,40.21822,45.033321,-59.443984,-33.463222,-21.182981,0,0,cluster1
3391,2.71932,-0.225167,1.020178,-0.071014,-44.321448,41.910433,0.119512,-1.299038,0.348142,640.990435,0.034641,645.916387,643.943581,645.379451,644.357541,644.65199,-645.310169,-41.499937,-598.127373,-1.454923,0,cluster1
3392,-2.338269,-2.805922,-1.207239,-4.681733,-32.152059,23.599192,-3.060534,4.607255,-9.444873,447.551536,0.803672,453.762671,452.84988,455.148311,447.542876,456.528756,-457.110725,-31.89918,-418.186347,1.534597,0,cluster1
3393,-0.017321,-3.152332,-0.197454,-4.382089,-11.303364,6.839869,2.31402,2.511474,-4.184635,184.846194,-1.049623,188.637653,187.390577,193.019742,191.575212,191.970119,-191.149127,-11.500817,-177.580241,0.443405,0,cluster1
3394,4.122281,-1.766692,-0.297913,0.879882,-23.916158,18.671508,-2.064605,3.533384,-2.646574,142.596279,-0.588897,143.725576,147.556872,149.614549,147.340366,146.162571,-148.518161,-27.07715,-116.1877,-2.355589,0,cluster1
3395,-7.892956,-6.27522,-1.71473,-4.376892,-68.312084,57.412288,5.005627,10.111713,-13.198227,298.37,-1.37698,311.843624,307.600099,311.954475,296.838867,311.639242,-323.573072,-81.532828,-240.734278,1.806529,0,cluster1
3396,0,0,0,0,-6.928203,-19.052559,0,0,0,4.330127,0,8.660254,8.660254,8.660254,-12.990381,8.660254,12.990381,-6.928203,-1.732051,0,0,cluster1
3397,0,0,0,0,-6.928203,4.61938,0,0,0,32.332192,0,34.641016,34.641016,34.641016,35.318248,35.318248,-35.318248,-6.250971,-27.035581,0,0,cluster1
3398,-2.130422,-2.130422,0,-2.130422,-10.392305,6.850261,4.260845,0,-4.260845,74.400242,-2.130422,75.811864,77.942286,80.072709,80.770725,78.640303,-82.901148,-16.085556,-64.721543,2.130422,0,cluster1
3399,0,0,-1.087728,-1.087728,-13.340255,6.062178,-6.855457,5.767729,1.087728,22.294958,0,25.980762,27.06849,25.980762,31.748491,20.213033,-25.980762,-14.427983,-16.23278,5.767729,0,cluster1
3400,3.654627,-6.114139,-4.134405,-4.117085,-344.215653,308.881817,-4.117085,0.114315,-8.093873,618.127364,-2.345197,650.748809,652.423702,653.191001,649.633368,648.289297,-645.864426,-341.120478,-301.953613,0,0,cluster1
3401,2.256862,4.428854,-4.529313,-0.476314,-43.710034,40.545577,0.181865,3.483154,-1.01325,4253.298441,-0.426084,4257.00503,4258.317924,4258.534431,4258.290212,4254.180055,-4257.89184,-41.593468,-4212.177823,3.524723,0,cluster1
3402,7.465139,0,-1.447994,-4.652288,-6.917811,-5.594524,-1.465315,-1.056551,-10.277989,41.33366,2.130422,47.163743,51.833352,46.107192,40.772476,47.163743,-47.163743,-2.009179,-35.202201,-7.482459,0,cluster1
3403,0,0,0,0,-1.732051,0,-5.767729,0,0,6.928203,5.767729,8.660254,8.660254,8.660254,8.660254,8.660254,-8.660254,-1.732051,-1.160474,0,0,cluster1
3404,0,0,0,0,-3.464102,1.44453,0,0,0,10.104784,0,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,-3.464102,-8.660254,0,0,cluster1
3405,3.550704,0.900666,-2.040356,-2.941022,-25.707098,16.799161,-0.290985,3.550704,-6.845065,130.130709,-1.766692,133.367912,134.542243,135.134604,132.604078,136.172102,-135.271436,-23.176572,-104.309296,-2.667358,0,cluster1
3406,0,0,0,0,-3.464102,1.44453,0,0,0,10.104784,0,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,-3.464102,-8.660254,0,0,cluster1
3407,3.031089,0,-0.54906,-3.580149,-2.915042,-4.546633,-3.580149,3.031089,-5.513118,13.09084,0,15.588457,22.199695,18.619546,15.588457,15.588457,-18.619546,-6.495191,-8.544207,0,0,cluster1
3408,-9.756642,-12.8293,-7.517101,12.8293,-32.908965,34.268625,22.585943,12.8293,-22.585943,147.290137,-7.517101,182.864728,175.347628,160.964678,151.208036,166.276878,-196.379921,-75.841309,-146.197213,16.587851,0,cluster1
3409,-6.408588,0,-6.408588,0,-16.800893,14.261706,12.817176,0,-6.408588,35.565931,-6.408588,31.69653,38.105118,44.513706,44.513706,38.105118,-50.922294,-16.800893,-21.304225,0,0,cluster1
3410,0,0,0,0,-1.732051,0,0,0,0,3.464102,0,5.196152,5.196152,5.196152,5.196152,5.196152,-5.196152,-1.732051,-3.464102,0,0,cluster1
3411,1.818653,1.818653,0,0,-12.124356,5.022947,0,1.818653,-3.637307,34.641016,0,38.105118,39.923771,38.105118,38.418619,38.418619,-38.418619,-11.810854,-23.848608,-1.818653,0,cluster1
3412,0,0,-0.552524,-0.552524,-15.035933,11.022771,-0.552524,0,0.552524,45.111263,0,50.229473,50.781998,50.229473,50.229473,50.229473,-50.229473,-15.588457,-34.088492,0,0,cluster1
3413,0,-1.177795,0,0.398372,-270.813072,260.356681,0.381051,1.583094,-1.922576,614.45022,-1.541525,619.866343,621.80624,622.145722,620.264715,623.347765,-620.628445,-269.950511,-349.832694,1.136225,0,cluster1
3414,0,0,0,0,-3.464102,1.44453,0,0,0,10.104784,0,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,-3.464102,-8.660254,0,0,cluster1
3415,0,0,0,0,-3.464102,1.44453,0,0,0,10.104784,0,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,-3.464102,-8.660254,0,0,cluster1
3416,1.69741,0.848705,-0.394908,-1.243612,-8.265346,6.110675,-0.394908,-0.848705,0.394908,179.804194,0.848705,184.44609,183.992293,185.294795,184.44609,183.597386,-185.294795,-7.811549,-172.844814,-1.69741,0,cluster1
3417,0,-0.554256,1.03923,-0.069282,-16.69697,12.917635,1.593487,2.217025,-2.147743,299.190992,-1.108513,302.000379,302.069661,304.77166,303.108891,302.554635,-304.217404,-16.766252,-286.273357,-0.554256,0,cluster1
3418,4.330127,0,8.660254,4.330127,2.598076,0,8.660254,4.330127,0,24.248711,0,30.310889,30.310889,30.310889,30.310889,12.990381,-12.990381,6.928203,-32.908965,4.330127,0,cluster1
3419,0,-10.184459,0,0,-15.588457,11.547583,0,0,0,20.207837,0,14.064253,24.248711,24.248711,36.097671,25.913212,-15.728753,-3.739498,-6.995753,10.184459,0,cluster1
3420,0,0,-0.746514,-0.746514,-11.377842,7.390661,-5.423051,0,0.746514,65.533874,4.676537,71.014083,71.760597,71.014083,71.014083,71.014083,-71.014083,-12.124356,-53.466676,0,0,cluster1
3421,-3.39482,0,-4.456567,-1.061747,-11.062609,12.728841,2.333072,0.530008,-2.333072,46.377392,-2.864812,50.229473,51.291221,53.624293,50.759481,50.229473,-57.019113,-19.444002,-37.043371,0,0,cluster1
3422,0,0,-2.06114,0,-38.434207,30.53952,4.122281,2.06114,-2.06114,101.882693,0,105.655099,105.655099,103.593959,105.655099,103.593959,-105.655099,-36.373067,-67.220892,2.06114,0,cluster1
3423,-4.43405,-4.43405,-5.959987,2.908113,-13.092572,1.420282,-1.525937,13.30215,-11.776213,63.425969,-8.8681,78.150132,70.807969,82.584183,51.545832,64.847982,-82.584183,-32.354709,-48.703537,8.8681,0,cluster1
3424,3.117691,-5.80237,-0.20265,-8.655058,-76.405957,61.650616,-2.003983,4.884383,-8.215117,398.886105,-0.433013,408.279016,411.131704,412.262733,408.346566,414.564629,-410.546271,-73.423366,-330.949876,-1.766692,0,cluster1
3425,1.264397,-11.362253,1.247077,-10.115177,-51.961524,33.998425,1.247077,12.60933,-3.75855,133.01977,-1.247077,147.224319,138.373539,147.224319,146.192016,146.192016,-148.68617,-52.993827,-96.295097,-1.264397,0,cluster1
3426,-0.744782,-1.454923,0.020785,-0.935307,-33.944732,29.190252,1.596951,0.980341,-4.99177,2345.008,-0.748246,2347.777549,2349.093908,2349.759015,2345.854973,2349.831761,-2350.528046,-34.599447,-2313.808569,-0.491902,0,cluster1
3427,0,0,6.651075,0,-4.709446,1.299038,6.651075,1.245345,0,13.9101,0,23.971583,23.971583,16.075164,17.320508,10.669433,-10.669433,-2.218757,-19.262137,-1.245345,0,cluster1
3428,0.588897,0.588897,0.588897,5.403999,-9.803408,6.472674,0.588897,0.588897,-4.815101,166.029194,-0.588897,164.544827,169.359928,160.318623,165.133724,164.544827,-163.955929,-4.399409,-154.152522,0.588897,0,cluster1
3429,1.541525,0.519615,-0.263272,-0.739586,-13.76634,8.248026,2.819779,3.08305,-6.405124,129.635343,-2.017839,130.094336,135.978113,132.657771,132.094855,132.718393,-130.596631,-12.505407,-114.744902,0.458993,0,cluster1
3430,0,0,6.651075,0,-4.718106,1.299038,6.651075,1.254005,0,13.90144,0,23.971583,23.971583,16.066503,17.320508,10.669433,-10.669433,-2.210097,-19.253477,-1.254005,0,cluster1
3431,4.295486,-6.443229,1.957217,-0.190526,-13.665881,5.940934,3.031089,0,-6.252703,83.8659,0,82.307054,94.310166,86.60254,91.971898,84.454797,-79.08544,-8.487049,-74.703351,1.073872,0,cluster1
3432,0,0,0,0,-6.928203,4.797781,0,0,0,25.58239,0,27.712813,27.712813,27.712813,27.712813,27.712813,-27.712813,-6.928203,-20.78461,0,0,cluster1
3433,-6.841601,-3.100371,-0.195722,-3.90231,-27.517091,20.110842,4.186367,3.261452,-11.582224,328.324087,-1.034034,333.679588,333.857989,334.892024,324.030333,338.089389,-341.830619,-31.55277,-305.674059,-0.606218,0,cluster1
3434,-2.39023,-9.508959,-1.584826,-1.602147,-18.645527,14.010559,-0.389711,2.39023,-5.533902,80.616573,1.195115,82.480259,81.709497,83.675375,86.065605,84.87049,-83.675375,-16.662329,-61.860195,7.136049,0,cluster1
3435,9.803408,0,-2.546115,-3.637307,-13.475355,0.32909,-3.637307,0,-12.678612,68.208161,0,74.478185,84.662643,74.478185,71.221929,77.73444,-76.643248,-8.435087,-60.240727,-9.803408,0,cluster1
3436,-4.191563,-1.125833,-0.207846,-0.415692,-40.749959,36.677908,5.681127,-0.403568,-4.624576,718.660789,-0.207846,722.871405,723.997238,724.175639,721.988059,723.997238,-728.344685,-44.189812,-681.549868,1.945093,0,cluster1
3437,3.464102,-3.464102,0,-13.856406,-43.30127,33.102955,-6.928203,0,-17.320508,81.600378,0,91.798693,98.726896,91.798693,84.87049,105.655099,-95.262794,-36.373067,-38.105118,3.464102,0,cluster1
3438,0,0,-0.805404,-0.805404,-14.020951,7.328307,-9.673504,4.43405,0.805404,35.967767,4.43405,39.837169,40.642572,39.837169,44.271219,35.403119,-39.837169,-14.826355,-24.20541,4.43405,0,cluster1
3439,0,-1.558846,0.74305,-0.815796,-14.599456,5.154583,3.860741,4.676537,-2.301896,78.124152,-1.558846,81.406388,83.78103,79.847542,79.847542,76.729851,-78.288697,-13.856406,-68.293031,3.117691,0,cluster1
3440,3.031089,-5.040268,-0.33775,-6.399928,-19.719398,11.280847,-5.395338,1.004589,-9.760106,66.9403,0,68.987584,72.373743,70.009494,69.155593,76.23968,-67.146414,-7.782104,-52.460355,1.004589,0,cluster1
3441,3.490082,-0.632199,-0.223435,2.227417,-18.136304,13.792321,-1.262665,0.978609,-4.453103,196.014458,0.34641,199.142542,202.622232,194.65653,197.296175,197.988996,-197.642586,-16.29167,-177.928383,-1.169134,0,cluster1
3442,2.009179,0,0,-2.009179,-7.205331,5.040268,-2.009179,0,0,32.475953,0,38.659374,34.641016,34.641016,36.650195,34.641016,-36.650195,-1.177795,-27.435685,4.018358,0,cluster1
3443,0,9.249151,-8.989344,0.311769,-131.531938,127.485868,-0.103923,9.612882,0.103923,340.735963,-0.311769,344.678111,344.730072,344.678111,344.626149,335.11719,-344.678111,-131.635861,-213.302057,9.56092,0,cluster1
3444,0,0.814064,-1.813457,-0.796743,-13.671077,10.482371,2.222221,1.610807,-1.84117,242.604893,-1.027106,245.951215,245.968535,247.960394,246.164257,244.924109,-247.579342,-15.484534,-231.909479,-0.583701,0,cluster1
3445,0,-8.660254,-1.184723,7.475531,-0.547328,0,-9.844977,0,-7.475531,19.599887,8.660254,5.196152,23.701383,5.196152,22.51666,13.856406,-5.196152,15.588457,-2.279379,8.660254,0,cluster1
3446,0,-6.408588,0,0,-6.928203,4.330127,0,0,0,28.578838,0,24.768327,31.176915,31.176915,38.86722,32.458632,-26.050044,0.762102,-22.966994,6.408588,0,cluster1
3447,0.796743,-0.796743,-3.315145,-2.260326,-20.656438,17.197532,-2.518402,3.445049,-5.449032,229.437842,-1.874079,222.25676,233.281263,231.020937,228.630707,232.872499,-230.224193,-22.636172,-206.124438,-1.054819,0,cluster1
3448,9.699485,-1.385641,1.385641,0,-0.34641,-8.313844,-2.771281,0,-12.470766,18.706149,0,17.666918,27.366403,19.052559,17.666918,21.82384,-17.666918,5.196152,-17.320508,-8.313844,0,cluster1
3449,4.018358,0,2.539186,2.539186,-8.358877,10.698878,-1.479171,0,1.479171,49.056875,0,53.693575,51.154389,57.711933,53.693575,53.693575,-53.693575,-9.838049,-38.357997,-4.018358,0,cluster1
3450,4.867063,0,0,0,-5.888973,-5.776389,2.424871,-2.424871,-4.867063,13.6399,0,15.588457,20.45552,10.738715,18.013328,15.588457,-15.588457,-3.464102,-9.699485,-4.867063,0,cluster1
3451,-2.781674,-0.145492,0.218238,-3.290897,-106.659689,99.177229,0.581969,0.290985,-8.254954,704.317676,0,712.018374,712.891328,712.309359,704.248394,715.576007,-716.303468,-107.702383,-603.928011,-1.091192,0,cluster1
3452,7.066767,1.177795,0,-1.177795,-12.193638,-5.227329,4.711178,0,-7.066767,64.262549,0,71.083365,74.616749,62.838803,68.455844,68.455844,-69.633639,-6.576597,-55.628276,-5.888973,0,cluster1
3453,0.852169,2.230881,-3.734302,-0.661643,-65.738256,54.665256,0.491902,3.214686,-4.908632,1030.502681,0.928379,1038.367923,1042.583735,1039.90252,1038.830381,1035.695369,-1038.878878,-67.478967,-972.821925,4.226204,0,cluster1
3454,0,9.266472,-9.006664,0.311769,-131.531938,127.454691,-0.103923,9.630202,0.103923,338.972735,-0.311769,342.94606,342.998021,342.94606,342.894098,333.367819,-342.94606,-131.635861,-211.570006,9.578241,0,cluster1
3455,7.15337,0,0.469386,-7.324843,-21.046149,9.742786,-4.085908,1.034034,-12.818908,143.372238,1.034034,147.865177,154.549162,148.523357,143.062201,153.07865,-149.164216,-20.935298,-121.938109,-5.854332,0,cluster1
3456,-2.979127,-2.979127,0,-5.958255,-12.124356,6.354894,2.979127,5.958255,-2.979127,41.480885,0,50.229473,44.271219,53.208601,47.250346,50.229473,-56.187728,-15.103483,-38.105118,-2.979127,0,cluster1
3457,4.676537,-4.676537,0,-4.676537,-12.124356,2.598076,-4.676537,0,-9.353074,43.64768,0,43.820885,53.17396,48.497423,49.266453,53.94299,-44.589916,-2.002251,-35.604036,0,0,cluster1
3458,-2.338269,-4.659217,-0.35507,-1.515544,-38.87588,31.973658,3.143672,2.338269,0.35507,238.338851,-1.160474,241.274677,242.807542,247.111689,245.951215,247.111689,-247.111689,-39.248271,-202.866451,3.498743,0,cluster1
3459,8.244562,8.244562,0,-16.489124,-6.928203,-12.158997,-8.244562,8.244562,-32.978247,12.990381,-8.244562,15.588457,23.833019,15.588457,0.484974,33.463222,-16.974098,10.946561,-7.274613,-8.244562,0,cluster1
3460,0,0,0,0,-20.005187,7.42357,-9.612882,9.612882,0,17.815875,0,20.78461,20.78461,20.78461,30.397492,11.171728,-20.78461,-20.005187,-10.392305,9.612882,0,cluster1
3461,3.585345,0,-0.249415,-2.033428,-18.803144,18.198658,1.534597,-3.460638,3.83476,107.963923,0.124708,114.436597,109.316655,112.635264,112.759972,110.851252,-114.436597,-15.591921,-87.963932,0,0,cluster1
3462,-6.062178,-4.572614,-8.435087,0.658179,-16.904816,7.858315,-11.466176,12.335666,-3.671948,218.960667,-5.850868,219.069786,222.9669,232.718347,218.037484,228.426325,-240.53336,-31.384761,-197.259802,4.537973,0,cluster1
3463,-3.031089,-2.199705,0.649519,0.12644,-37.265073,33.648551,4.806441,-0.138564,-4.460031,1147.715755,-0.280592,1149.614083,1151.202373,1152.59321,1150.812662,1151.654438,-1154.221338,-39.715925,-1112.989868,1.683553,0,cluster1
3464,0,-5.300075,-2.092317,-2.092317,-23.957727,8.694895,3.207758,1.766692,-6.741142,126.252647,-1.766692,131.566579,137.19228,133.333271,133.333271,136.866655,-138.633347,-24.283352,-110.490985,-1.766692,0,cluster1
3465,0,0,0,0,-20.78461,15.934867,0,0,0,43.64768,0,48.497423,48.497423,48.497423,48.497423,48.497423,-48.497423,-20.78461,-27.712813,0,0,cluster1
3466,-3.169653,-0.917987,0.450333,-2.606736,-19.43361,14.757073,4.970986,3.675412,-3.169653,195.297389,-1.633324,199.185843,196.804273,200.536843,195.058366,200.199093,-203.706495,-22.658689,-176.5999,-0.112583,0,cluster1
3467,2.151207,3.079586,-4.188099,-0.443405,-65.717472,54.722413,-1.018446,3.122888,-3.744694,718.877295,0.989001,726.66806,731.531659,728.254618,728.43302,723.373699,-725.642686,-66.446665,-660.974837,5.095693,0,cluster1
3468,-1.558846,-9.439677,0,-6.287344,-12.124356,5.623969,1.558846,6.287344,-1.558846,90.823548,0,94.171602,94.171602,103.593959,105.452449,100.723951,-99.130464,-7.130853,-88.069587,3.152332,0,cluster1
3469,0,-11.171728,0,0,-12.124356,9.238759,0,0,0,23.095165,0,14.809034,25.980762,25.980762,38.269663,27.097935,-15.926207,0.164545,-12.739234,11.171728,0,cluster1
3470,-2.026499,-8.123318,-2.026499,-10.167138,-5.80237,-10.167138,14.220137,4.070319,-18.290457,18.446341,-2.026499,26.275211,30.34553,22.204891,20.895461,29.0361,-31.062599,5.081837,-13.676273,-0.017321,0,cluster1
3471,17.320508,0,-17.320508,0,-22.51666,20.091789,0,-17.320508,0,-7.621024,0,12.124356,12.124356,12.124356,12.124356,12.124356,-12.124356,12.124356,10.392305,17.320508,0,cluster1
3472,2.771281,0,-2.771281,-2.549579,-20.78461,15.470678,-4.156922,2.992984,-6.928203,145.152786,-2.327876,138.217654,150.466718,145.145858,143.760217,148.138841,-145.145858,-22.391953,-121.589967,-2.992984,0,cluster1
